Group12,Group2,Group3,Group4,Group5,NoTrans,Quantity,GrossValue,NettValue,DiscountValue,AvgTransValue
(1) Accessories,(1) Hosiery,1001420002,2173023,09 Largs,1,-1,-7.77,-7.77,0.00,-7.77
(1) Accessories,(1) Hosiery,1001790001,1540413,01 Edinburgh,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,01 Edinburgh,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,02 North Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,03 Falkirk,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,03 Falkirk,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,04 Helensburgh,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,04 Helensburgh,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,04 Helensburgh,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,04 Helensburgh,1,1,6.00,1.00,0.00,1.00
(1) Accessories,(1) Hosiery,1001790001,1540413,04 Helensburgh,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,1.00,0.00,1.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(1) Hosiery,1001790001,1540413,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,3,18.00,18.00,0.00,18.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,08 Perth,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,08 Perth,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,08 Perth,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,11 Dundee,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,11 Dundee,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,11 Dundee,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,12 Castle Douglas,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,12 Castle Douglas,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,12 Castle Douglas,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,12 Castle Douglas,1,1,4.80,4.80,0.00,4.80
(1) Accessories,(1) Hosiery,1001790001,1540413,12 Castle Douglas,1,1,4.80,4.80,0.00,4.80
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,4.80,4.80,0.00,4.80
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,4.80,4.80,0.00,4.80
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,4.80,4.80,0.00,4.80
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,1,6.00,5.35,0.00,5.35
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,1,6.00,4.80,0.00,4.80
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,0,0.00,0.00,-0.65,0.00
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,0,0.00,0.00,-1.20,0.00
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1001790001,1540413,16 Berwick,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,04 Helensburgh,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,04 Helensburgh,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,05 Kirkcaldy,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,06 Peebles,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,09 Largs,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,11 Dundee,1,2,12.00,12.00,0.00,12.00
(1) Accessories,(1) Hosiery,1017180001,1540420,12 Castle Douglas,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,12 Castle Douglas,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,12 Castle Douglas,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,13 Ballater,1,2,7.68,7.68,0.00,7.68
(1) Accessories,(1) Hosiery,1017180001,1540420,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1017180001,1540420,13 Ballater,1,1,6.00,6.00,0.00,6.00
(1) Accessories,(1) Hosiery,1028750003,11839,05 Kirkcaldy,1,1,8.00,8.00,0.00,8.00
(1) Accessories,(1) Hosiery,1028750005,11853,05 Kirkcaldy,1,1,8.00,8.00,0.00,8.00
(1) Accessories,(1) Hosiery,1028750009,11945,05 Kirkcaldy,1,1,8.00,8.00,0.00,8.00
(1) Accessories,(1) Hosiery,1028760007,12034,05 Kirkcaldy,1,1,10.00,10.00,0.00,10.00
(1) Accessories,(1) Hosiery,1030060001,14748,02 North Berwick,1,1,8.00,4.00,0.00,4.00
(1) Accessories,(1) Hosiery,1030060001,14748,02 North Berwick,1,1,8.00,4.00,0.00,4.00
(1) Accessories,(1) Hosiery,1030060001,14748,02 North Berwick,1,0,0.00,0.00,-4.00,0.00
(1) Accessories,(1) Hosiery,1030060001,14748,02 North Berwick,1,0,0.00,0.00,-4.00,0.00
(1) Accessories,(1) Hosiery,1030060001,14748,02 North Berwick,1,1,4.00,4.00,0.00,4.00
(1) Accessories,(2) Handbags,1000510001,2232010,01 Edinburgh,1,1,23.99,23.99,0.00,23.99
(1) Accessories,(2) Handbags,1000520001,2270210,11 Dundee,1,1,29.99,29.99,0.00,29.99
(1) Accessories,(2) Handbags,1000520001,2270210,12 Castle Douglas,1,1,29.99,23.99,0.00,23.99
(1) Accessories,(2) Handbags,1000520001,2270210,12 Castle Douglas,1,0,0.00,0.00,-6.00,0.00
(1) Accessories,(2) Handbags,1000520001,2270210,12 Castle Douglas,1,1,29.99,23.99,0.00,23.99
(1) Accessories,(2) Handbags,1000520001,2270210,12 Castle Douglas,1,0,0.00,0.00,-6.00,0.00
(1) Accessories,(2) Handbags,1000520001,2270210,13 Ballater,1,1,29.99,24.99,0.00,24.99
(1) Accessories,(2) Handbags,1000520001,2270210,13 Ballater,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,03 Falkirk,1,1,12.00,12.00,0.00,12.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,1,5.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,05 Kirkcaldy,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,08 Perth,1,1,5.00,0.45,0.00,0.45
(1) Accessories,(2) Handbags,1000530001,2252216,08 Perth,1,0,0.00,0.00,-4.55,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,09 Largs,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,09 Largs,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,11 Dundee,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,11 Dundee,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,11 Dundee,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,11 Dundee,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,11 Dundee,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1000530001,2252216,11 Dundee,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1000530001,2252216,15 Hamilton,1,-1,-5.00,-5.00,0.00,-5.00
(1) Accessories,(2) Handbags,1000560001,2210278,11 Dundee,1,1,29.99,29.99,0.00,29.99
(1) Accessories,(2) Handbags,1000570001,2232058,03 Falkirk,1,1,31.99,31.99,0.00,31.99
(1) Accessories,(2) Handbags,1000610001,2210155,03 Falkirk,1,1,29.75,29.75,0.00,29.75
(1) Accessories,(2) Handbags,1000640001,2231730,06 Peebles,1,1,26.24,21.24,0.00,21.24
(1) Accessories,(2) Handbags,1000640001,2231730,06 Peebles,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1006380001,2092560,05 Kirkcaldy,1,1,30.00,9.99,0.00,9.99
(1) Accessories,(2) Handbags,1006380001,2092560,05 Kirkcaldy,1,0,0.00,0.00,-20.01,0.00
(1) Accessories,(2) Handbags,1006380001,2092560,05 Kirkcaldy,1,1,30.00,9.99,0.00,9.99
(1) Accessories,(2) Handbags,1006380001,2092560,05 Kirkcaldy,1,0,0.00,0.00,-20.01,0.00
(1) Accessories,(2) Handbags,1006380001,2092560,11 Dundee,1,1,30.00,15.00,0.00,15.00
(1) Accessories,(2) Handbags,1006380001,2092560,11 Dundee,1,-1,-15.00,-15.00,0.00,-15.00
(1) Accessories,(2) Handbags,1006380001,2092560,11 Dundee,1,1,30.00,15.00,0.00,15.00
(1) Accessories,(2) Handbags,1006380001,2092560,11 Dundee,1,0,0.00,0.00,-15.00,0.00
(1) Accessories,(2) Handbags,1006380001,2092560,11 Dundee,1,0,0.00,0.00,-15.00,0.00
(1) Accessories,(2) Handbags,1012430001,2231945,11 Dundee,1,1,27.99,22.99,0.00,22.99
(1) Accessories,(2) Handbags,1012430001,2231945,11 Dundee,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1012640001,2231969,01 Edinburgh,1,1,23.99,18.99,0.00,18.99
(1) Accessories,(2) Handbags,1012640001,2231969,01 Edinburgh,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1012640001,2231969,01 Edinburgh,1,1,23.99,22.35,0.00,22.35
(1) Accessories,(2) Handbags,1012640001,2231969,01 Edinburgh,1,0,0.00,0.00,-1.64,0.00
(1) Accessories,(2) Handbags,1012670001,2231693,03 Falkirk,1,1,26.24,26.24,0.00,26.24
(1) Accessories,(2) Handbags,1012670001,2231693,04 Helensburgh,1,1,26.24,21.24,0.00,21.24
(1) Accessories,(2) Handbags,1012670001,2231693,04 Helensburgh,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1012670001,2231693,06 Peebles,1,1,26.24,21.24,0.00,21.24
(1) Accessories,(2) Handbags,1012670001,2231693,06 Peebles,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1012670001,2231693,06 Peebles,1,1,26.24,21.24,0.00,21.24
(1) Accessories,(2) Handbags,1012670001,2231693,06 Peebles,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1012680001,2231723,15 Hamilton,1,1,26.24,26.24,0.00,26.24
(1) Accessories,(2) Handbags,1012690002,2231617,08 Perth,1,1,23.99,23.99,0.00,23.99
(1) Accessories,(2) Handbags,1012690003,2231600,13 Ballater,1,1,27.99,27.99,0.00,27.99
(1) Accessories,(2) Handbags,1013290002,2210308,15 Hamilton,1,1,27.99,27.99,0.00,27.99
(1) Accessories,(2) Handbags,1013650001,2231631,01 Edinburgh,1,1,27.99,22.99,0.00,22.99
(1) Accessories,(2) Handbags,1013650001,2231631,01 Edinburgh,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1013670001,2232171,13 Ballater,1,1,52.49,47.49,0.00,47.49
(1) Accessories,(2) Handbags,1013670001,2232171,13 Ballater,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1013710003,2231921,11 Dundee,1,1,19.99,19.99,0.00,19.99
(1) Accessories,(2) Handbags,1013720002,2196817,03 Falkirk,1,1,21.00,11.80,0.00,11.80
(1) Accessories,(2) Handbags,1013720002,2196817,03 Falkirk,1,0,0.00,0.00,-4.20,0.00
(1) Accessories,(2) Handbags,1013720002,2196817,03 Falkirk,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1013720002,2196817,11 Dundee,1,1,21.00,21.00,0.00,21.00
(1) Accessories,(2) Handbags,1013750001,2196831,08 Perth,1,1,18.00,18.00,0.00,18.00
(1) Accessories,(2) Handbags,1014050002,2210216,11 Dundee,1,1,26.24,26.24,0.00,26.24
(1) Accessories,(2) Handbags,1014530001,2174488,01 Edinburgh,1,1,83.00,41.50,0.00,41.50
(1) Accessories,(2) Handbags,1014530001,2174488,01 Edinburgh,1,0,0.00,0.00,-41.50,0.00
(1) Accessories,(2) Handbags,1014530002,2174495,01 Edinburgh,1,1,36.50,36.50,0.00,36.50
(1) Accessories,(2) Handbags,1014530002,2174495,01 Edinburgh,1,1,83.00,39.00,0.00,39.00
(1) Accessories,(2) Handbags,1014530002,2174495,01 Edinburgh,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1014530002,2174495,01 Edinburgh,1,0,0.00,0.00,-39.00,0.00
(1) Accessories,(2) Handbags,1014530002,2174495,01 Edinburgh,1,1,83.00,36.50,0.00,36.50
(1) Accessories,(2) Handbags,1014530002,2174495,01 Edinburgh,1,0,0.00,0.00,-46.50,0.00
(1) Accessories,(2) Handbags,1015550001,2250496,05 Kirkcaldy,1,1,29.99,29.99,0.00,29.99
(1) Accessories,(2) Handbags,1015580001,2250502,01 Edinburgh,1,1,28.49,28.49,0.00,28.49
(1) Accessories,(2) Handbags,1015710003,2210131,08 Perth,1,1,34.00,34.00,0.00,34.00
(1) Accessories,(2) Handbags,1015720001,2210148,03 Falkirk,1,1,29.75,29.75,0.00,29.75
(1) Accessories,(2) Handbags,1015730001,2210179,03 Falkirk,1,1,29.75,26.63,0.00,26.63
(1) Accessories,(2) Handbags,1015730001,2210179,03 Falkirk,1,0,0.00,0.00,-3.12,0.00
(1) Accessories,(2) Handbags,1015780001,2251363,06 Peebles,1,1,20.00,20.00,0.00,20.00
(1) Accessories,(2) Handbags,1015850001,2250465,15 Hamilton,1,1,37.99,30.39,0.00,30.39
(1) Accessories,(2) Handbags,1015850001,2250465,15 Hamilton,1,0,0.00,0.00,-7.60,0.00
(1) Accessories,(2) Handbags,1019590001,2152325,04 Helensburgh,1,1,35.00,34.19,0.00,34.19
(1) Accessories,(2) Handbags,1019590001,2152325,04 Helensburgh,1,0,0.00,0.00,-0.81,0.00
(1) Accessories,(2) Handbags,1019590001,2152325,06 Peebles,1,1,35.00,23.00,0.00,23.00
(1) Accessories,(2) Handbags,1019590001,2152325,06 Peebles,1,0,0.00,0.00,-12.00,0.00
(1) Accessories,(2) Handbags,1019590001,2152325,11 Dundee,1,1,28.00,28.00,0.00,28.00
(1) Accessories,(2) Handbags,1019590002,2152332,06 Peebles,1,1,35.00,23.00,0.00,23.00
(1) Accessories,(2) Handbags,1019590002,2152332,06 Peebles,1,0,0.00,0.00,-12.00,0.00
(1) Accessories,(2) Handbags,1019590002,2152332,06 Peebles,1,1,35.00,23.00,0.00,23.00
(1) Accessories,(2) Handbags,1019590002,2152332,06 Peebles,1,0,0.00,0.00,-12.00,0.00
(1) Accessories,(2) Handbags,1020700002,2152370,06 Peebles,1,1,35.00,28.00,0.00,28.00
(1) Accessories,(2) Handbags,1020700002,2152370,06 Peebles,1,0,0.00,0.00,-7.00,0.00
(1) Accessories,(2) Handbags,1021300001,2111032,01 Edinburgh,1,1,73.00,55.00,0.00,55.00
(1) Accessories,(2) Handbags,1021300001,2111032,01 Edinburgh,1,0,0.00,0.00,-18.00,0.00
(1) Accessories,(2) Handbags,1021370001,2152288,15 Hamilton,1,1,25.00,20.00,0.00,20.00
(1) Accessories,(2) Handbags,1021370001,2152288,15 Hamilton,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1021930001,2154565,06 Peebles,1,1,29.99,24.99,0.00,24.99
(1) Accessories,(2) Handbags,1021930001,2154565,06 Peebles,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1022120001,2154831,08 Perth,1,1,40.00,39.98,0.00,39.98
(1) Accessories,(2) Handbags,1022120001,2154831,08 Perth,1,0,0.00,0.00,-0.02,0.00
(1) Accessories,(2) Handbags,1022120003,2154855,03 Falkirk,1,1,40.00,40.00,0.00,40.00
(1) Accessories,(2) Handbags,1022150001,2154770,03 Falkirk,1,1,35.00,30.00,0.00,30.00
(1) Accessories,(2) Handbags,1022150001,2154770,03 Falkirk,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,01 Edinburgh,1,1,15.00,9.99,0.00,9.99
(1) Accessories,(2) Handbags,1022270001,2201351,01 Edinburgh,1,1,15.00,4.99,0.00,4.99
(1) Accessories,(2) Handbags,1022270001,2201351,01 Edinburgh,1,0,0.00,0.00,-5.01,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,01 Edinburgh,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,01 Edinburgh,1,0,0.00,0.00,-5.01,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,02 North Berwick,1,1,15.00,15.00,0.00,15.00
(1) Accessories,(2) Handbags,1022270001,2201351,02 North Berwick,1,1,15.00,15.00,0.00,15.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,-1,-5.00,-5.00,0.00,-5.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,1,15.00,5.00,0.00,5.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,1,15.00,10.00,0.00,10.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,0,0.00,0.00,-10.00,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,1,15.00,10.00,0.00,10.00
(1) Accessories,(2) Handbags,1022270001,2201351,03 Falkirk,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,04 Helensburgh,1,1,15.00,10.00,0.00,10.00
(1) Accessories,(2) Handbags,1022270001,2201351,04 Helensburgh,1,0,0.00,0.00,-5.00,0.00
(1) Accessories,(2) Handbags,1022270001,2201351,05 Kirkcaldy,1,1,9.99,9.99,0.00,9.99
(1) Accessories,(2) Handbags,1022270001,2201351,05 Kirkcaldy,1,1,15.00,15.00,0.00,15.00
(1) Accessories,(2) Handbags,1022270001,2201351,05 Kirkcaldy,1,1,15.00,10.00,0.00,10.00
(1) Accessories,(2) Handbags,1022270001,2201351,05 Kirkcaldy,1,1,15.00,9.99,0.00,9.99
(1) Accessories,(2) Handbags,1022270001,2201351,05 Kirkcaldy,1,0,0.00,0.00,-5.00,0.00
